Bulan,Produk_Variasi,Total_Jumlah,Total_Harga_Setelah_Diskon,Total_Penjualan_IDR,Total_Pesanan,Penjualan_per_Pesanan,Produk_Dilihat,Total_Pengunjung,Tingkat_Konversi,Pesanan_Dibatalkan,Penjualan_Dibatalkan,Pesanan_Dikembalikan,Penjualan_Dikembalikan,Pembeli,Total_Pembeli_Baru,Total_Pembeli_Saat_Ini,Total_Potensi_Pembeli,Tingkat_Pembelian_Berulang,Voucher Ditanggung Shopee,Potongan Koin Shopee,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Ongkos Kirim Pengembalian Barang,Total Pembayaran,Perkiraan Ongkos Kirim,Harga Awal,Berat Produk,Total Berat,Voucher Ditanggung Penjual,ID_Produk,Stok_Awal,Stok_Akhir,Pending,Stok_Status,is_holiday_month,Stok_Status_Encoded,Year,Month,Quarter,DaysinMonth,Mean_Total_Jumlah_per_Product,MoM_Growth_Total_Jumlah,MoM_Growth_Total_Penjualan,Seasonal_Index,Price_Level,Stock_Turnover,Stock_Coverage,View_to_Sales_Ratio,Visitor_to_Sales_Ratio,Visitor_to_View_Ratio,Rolling_3M_Total_Jumlah,Rolling_3M_Penjualan,Rolling_3M_View,Trend_Total_Jumlah,Quarter_1,Quarter_2,Quarter_3,Quarter_4,Lag_1_Total_Jumlah,Lag_1_Penjualan,Lag_1_Views,Lag_1_Stock_Turnover,Lag_2_Total_Jumlah,Lag_2_Penjualan,Lag_2_Views,Lag_2_Stock_Turnover,Lag_3_Total_Jumlah,Lag_3_Penjualan,Lag_3_Views,Lag_3_Stock_Turnover,Month_Sin,Month_Cos,Price_View_Interaction,Stock_Demand_Interaction,Date_Index
2024-05,"Kartu Ucapan Kado Bayi - Kartu Ucapan, Unisex",7,3500,3500,1,63301.069166666675,1,1,4.909166666666667,1,0.09692220052083333,0,0.0,1,1,1,1,2.7775,0.0,0,9.0,0.0,0,34.835,9.0,3.5,140,140,0,87.0,75.0,68.0,0.0,Overstock,True,2,2024,5,2,31,7,0.0,0.0,1.0,1.0,0.0979020979020979,9.714285714285714,0.14285714285714285,0.14285714285714285,1.0,7.0,3500.0,1.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,1.0,9.714285714285714,2024-05
2023-01,"Kartu Ucapan Kado Bayi - Kertas Kado, Boy",8,5000,5000,1,66889.40833333334,4,1,5.331031746031745,1,0.48709515055689384,1,0.025909565426470074,1,1,1,1,1.9179761904761907,7.475,0,0.0,18.0,0,144.445,18.0,2.0,40,1060,0,12.0,96.0,88.0,0.0,Overstock,True,2,2023,1,1,31,5,0.0,0.0,1.7142857142857142,1.0,0.08695652173913043,11.0,0.5,0.125,0.25,8.0,5000.0,4.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,4.0,11.0,2023-01
2024-04,"Kartu Ucapan Kado Bayi - Kertas Kado, Boy",1,2000,2000,1,80241.0,1,1,7.059166666666667,1,0.12074854940769586,0,0.0,1,1,1,1,8.333333333333334,7.475,0,0.0,18.0,0,144.445,18.0,2.0,40,1060,0,12.0,1.0,0.0,0.0,Optimal,True,1,2024,4,2,30,5,-0.875,-0.6,0.21428571428571427,1.0,2.0,0.0,1.0,1.0,1.0,4.5,3500.0,2.5,0.125,False,True,False,False,8.0,5000.0,4.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,1.0,0.0,2024-04
2024-09,"Kartu Ucapan Kado Bayi - Kertas Kado, Boy",5,4000,4000,1,74032.2775,1,1,6.925,0,0.0,0,0.004083236794929273,1,1,1,1,0.0,7.475,0,0.0,18.0,0,144.445,18.0,2.0,40,1060,0,12.0,25.0,20.0,0.0,Kurang Optimal,True,0,2024,9,3,30,5,4.0,1.0,1.0714285714285714,1.0,0.2222222222222222,4.285714285714286,0.2,0.2,1.0,4.666666666666667,3666.6666666666665,2.0,1.1111111111111112,False,False,True,False,1.0,2000.0,1.0,2.0,8.0,5000.0,4.0,0.08695652173913043,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,1.0,4.285714285714286,2024-09
2023-03,"Kartu Ucapan Kado Bayi - Kertas Kado, Girl",1,2000,2000,1,66889.40833333334,2,1,5.331031746031745,1,0.19483806022275751,1,0.01036382617058803,1,1,1,1,1.9179761904761907,0.0,0,0.0,28.0,0,141.3,28.0,2.0,20,340,0,20.0,1.0,0.0,0.0,Optimal,True,1,2023,3,1,31,2,0.0,0.0,0.46153846153846156,1.0,2.0,0.0,2.0,1.0,0.5,1.0,2000.0,2.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,2.0,0.0,2023-03
2023-06,"Kartu Ucapan Kado Bayi - Kertas Kado, Girl",1,2000,2000,1,66889.40833333334,1,1,7.415833333333333,0,0.0,0,0.0,1,1,0,1,0.0,0.0,0,0.0,28.0,0,141.3,28.0,2.0,20,340,0,20.0,1.0,0.0,0.0,Optimal,True,1,2023,6,2,30,2,0.0,0.0,0.46153846153846156,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2000.0,1.5,1.0,False,True,False,False,1.0,2000.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,1.0,0.0,2023-06
2023-10,"Kartu Ucapan Kado Bayi - Kertas Kado, Girl",1,2000,2000,1,54171.041666666664,1,1,5.095,1,0.026846455857509798,0,0.0,1,1,1,1,0.0,0.0,0,0.0,28.0,0,141.3,28.0,2.0,20,340,0,20.0,26.0,25.0,0.0,Overstock,False,2,2023,10,4,31,2,0.0,0.0,0.46153846153846156,1.0,0.0392156862745098,25.0,1.0,1.0,1.0,1.0,2000.0,1.3333333333333333,1.0,False,False,False,True,1.0,2000.0,1.0,2.0,1.0,2000.0,2.0,2.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,1.0,25.0,2023-10
2024-05,"Kartu Ucapan Kado Bayi - Kertas Kado, Girl",3,2000,2000,1,63301.069166666675,1,1,4.909166666666667,1,0.05538411458333333,0,0.0,1,1,1,1,2.7775,0.0,0,0.0,28.0,0,141.3,28.0,2.0,20,340,0,20.0,11.0,8.0,0.0,Kurang Optimal,True,0,2024,5,2,31,2,2.0,0.0,1.3846153846153848,1.0,0.3157894736842105,4.8,0.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,2000.0,1.0,3.0,False,True,False,False,1.0,2000.0,1.0,0.0392156862745098,1.0,2000.0,1.0,2.0,1.0,2000.0,2.0,2.0,0.49999999999999994,-0.8660254037844387,1.0,4.8,2024-05
2024-08,"Kartu Ucapan Kado Bayi - Kertas Kado, Girl",3,2000,2000,1,78430.4375,1,1,8.850833333333336,0,0.0,0,0.0,1,1,1,1,0.0,0.0,0,0.0,28.0,0,141.3,28.0,2.0,20,340,0,20.0,1.0,0.0,2.0,Understock,True,3,2024,8,3,31,2,0.0,0.0,1.3846153846153848,1.0,6.0,0.0,0.3333333333333333,0.3333333333333333,1.0,2.3333333333333335,2000.0,1.0,1.7999999999999998,False,False,True,False,3.0,2000.0,1.0,0.3157894736842105,1.0,2000.0,1.0,0.0392156862745098,1.0,2000.0,1.0,2.0,-0.8660254037844385,-0.5000000000000004,1.0,0.0,2024-08
2024-09,"Kartu Ucapan Kado Bayi - Kertas Kado, Girl",4,4000,4000,1,74032.2775,1,1,6.925,0,0.0,0,0.004083236794929273,1,1,1,1,0.0,0.0,0,0.0,28.0,0,141.3,28.0,2.0,20,340,0,20.0,83.0,79.0,0.0,Overstock,True,2,2024,9,3,30,2,0.33333333333333326,1.0,1.8461538461538463,1.0,0.04938271604938271,23.7,0.25,0.25,1.0,3.3333333333333335,2666.6666666666665,1.0,1.7142857142857142,False,False,True,False,3.0,2000.0,1.0,6.0,3.0,2000.0,1.0,0.3157894736842105,1.0,2000.0,1.0,0.0392156862745098,-1.0,-1.8369701987210297e-16,1.0,23.7,2024-09
2023-01,Kertas Kado Bayi - Tidak ada variasi,3,2000,2000,1,66889.40833333334,2,1,5.331031746031745,1,0.19483806022275751,1,0.01036382617058803,1,1,1,1,1.9179761904761907,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,1.0,0.0,2.0,Understock,True,3,2023,1,1,31,2,0.0,0.0,1.5652173913043477,1.0,6.0,0.0,0.6666666666666666,0.3333333333333333,0.5,3.0,2000.0,2.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,2.0,0.0,2023-01
2023-07,Kertas Kado Bayi - Tidak ada variasi,1,2000,2000,1,30233.916666666668,2,1,3.500833333333333,1,0.14861895670801809,0,0.0,1,1,0,1,0.0,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,99.0,98.0,0.0,Overstock,True,2,2023,7,3,31,2,-0.6666666666666667,0.0,0.7826086956521738,1.0,0.01015228426395939,49.0,2.0,1.0,0.5,2.0,2000.0,2.0,0.3333333333333333,False,False,True,False,3.0,2000.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,2.0,49.0,2023-07
2023-09,Kertas Kado Bayi - Tidak ada variasi,2,2000,2000,1,74360.61750000001,1,1,8.015833333333331,1,0.21315124159684015,0,0.02343031239362672,1,1,1,1,8.333333333333334,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,2.0,0.0,0.0,Optimal,True,1,2023,9,3,30,2,1.0,0.0,0.7826086956521738,1.0,2.0,0.0,0.5,0.5,1.0,2.0,2000.0,1.6666666666666667,1.0,False,False,True,False,1.0,2000.0,2.0,0.01015228426395939,3.0,2000.0,2.0,6.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,1.0,0.0,2023-09
2023-11,Kertas Kado Bayi - Tidak ada variasi,2,2000,2000,1,65147.0225,1,1,5.86,1,0.23364458991875212,1,0.08420419060241714,1,1,1,1,2.0833333333333335,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,81.0,79.0,0.0,Overstock,False,2,2023,11,4,30,2,0.0,0.0,1.3043478260869565,1.0,0.025,47.4,0.5,0.5,1.0,1.6666666666666667,2000.0,1.3333333333333333,1.0,False,False,False,True,2.0,2000.0,1.0,2.0,1.0,2000.0,2.0,0.01015228426395939,3.0,2000.0,2.0,6.0,-0.5000000000000004,0.8660254037844384,1.0,47.4,2023-11
2023-12,Kertas Kado Bayi - Tidak ada variasi,1,2000,2000,1,76015.9225,2,1,2.8616666666666664,1,0.7837011555085119,0,0.0,1,1,1,1,0.0,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,42.0,41.0,0.0,Overstock,True,2,2023,12,4,31,2,-0.5,0.0,0.5217391304347826,1.0,0.024096385542168676,24.599999999999998,2.0,1.0,0.5,1.6666666666666667,2000.0,1.3333333333333333,0.6,False,False,False,True,2.0,2000.0,1.0,0.025,2.0,2000.0,1.0,2.0,1.0,2000.0,2.0,0.01015228426395939,-2.4492935982947064e-16,1.0,2.0,24.599999999999998,2023-12
2024-05,Kertas Kado Bayi - Tidak ada variasi,1,2000,2000,1,63301.069166666675,1,1,4.909166666666667,1,0.05538411458333333,0,0.0,1,1,1,1,2.7775,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,13.0,12.0,0.0,Kurang Optimal,True,0,2024,5,2,31,2,0.0,0.0,0.5217391304347826,1.0,0.08,9.0,1.0,1.0,1.0,1.3333333333333333,2000.0,1.3333333333333333,0.6,False,True,False,False,1.0,2000.0,2.0,0.024096385542168676,2.0,2000.0,1.0,0.025,2.0,2000.0,1.0,2.0,0.49999999999999994,-0.8660254037844387,1.0,9.0,2024-05
2024-07,Kertas Kado Bayi - Tidak ada variasi,2,2000,2000,1,58538.083333333336,1,1,3.5625,0,0.0,0,0.0,1,1,1,1,0.0,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,1.0,0.0,1.0,Understock,True,3,2024,7,3,31,2,1.0,0.0,0.7826086956521738,1.0,4.0,0.0,0.5,0.5,1.0,1.3333333333333333,2000.0,1.3333333333333333,1.5,False,False,True,False,1.0,2000.0,1.0,0.08,1.0,2000.0,2.0,0.024096385542168676,2.0,2000.0,1.0,0.025,-0.4999999999999997,-0.8660254037844388,1.0,0.0,2024-07
2024-08,Kertas Kado Bayi - Tidak ada variasi,4,4000,4000,1,78430.4375,1,1,8.850833333333336,0,0.0,0,0.0,1,1,1,1,0.0,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,24.0,20.0,0.0,Kurang Optimal,True,0,2024,8,3,31,2,1.0,1.0,2.0869565217391304,1.0,0.18181818181818182,8.571428571428571,0.25,0.25,1.0,2.3333333333333335,2666.6666666666665,1.0,3.0,False,False,True,False,2.0,2000.0,1.0,4.0,1.0,2000.0,1.0,0.08,1.0,2000.0,2.0,0.024096385542168676,-0.8660254037844385,-0.5000000000000004,1.0,8.571428571428571,2024-08
2024-09,Kertas Kado Bayi - Tidak ada variasi,1,2000,2000,1,74032.2775,1,1,6.925,0,0.0,0,0.0020416183974646365,1,1,1,1,0.0,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,11.0,10.0,0.0,Kurang Optimal,True,0,2024,9,3,30,2,-0.75,-0.5,0.7826086956521738,1.0,0.09523809523809523,4.285714285714286,1.0,1.0,1.0,2.3333333333333335,2666.6666666666665,1.0,0.42857142857142855,False,False,True,False,4.0,4000.0,1.0,0.18181818181818182,2.0,2000.0,1.0,4.0,1.0,2000.0,1.0,0.08,-1.0,-1.8369701987210297e-16,1.0,4.285714285714286,2024-09
2024-10,Kertas Kado Bayi - Tidak ada variasi,2,5000,5000,1,93430.91833333333,1,1,9.75,1,0.13238023543683092,0,0.0,1,1,1,1,0.0,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,2.0,0.0,0.0,Optimal,False,1,2024,10,4,31,2,1.0,1.5,1.0434782608695652,1.0,2.0,0.0,0.5,0.5,1.0,2.3333333333333335,3666.6666666666665,1.0,0.8571428571428571,False,False,False,True,1.0,2000.0,1.0,0.09523809523809523,4.0,4000.0,1.0,0.18181818181818182,2.0,2000.0,1.0,4.0,-0.8660254037844386,0.5000000000000001,1.0,0.0,2024-10
2024-11,Kertas Kado Bayi - Tidak ada variasi,3,6000,6000,1,66266.86083333334,2,1,3.2074999999999996,1,0.49358206912465863,0,0.0,1,1,1,1,8.333333333333334,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,54.0,51.0,0.0,Overstock,False,2,2024,11,4,30,2,0.5,0.19999999999999996,1.3043478260869565,1.0,0.05714285714285714,25.5,0.6666666666666666,0.3333333333333333,0.5,2.0,4333.333333333333,1.3333333333333333,1.2857142857142856,False,False,False,True,2.0,5000.0,1.0,2.0,1.0,2000.0,1.0,0.09523809523809523,4.0,4000.0,1.0,0.18181818181818182,-0.5000000000000004,0.8660254037844384,2.0,25.5,2024-11
2024-12,Kertas Kado Bayi - Tidak ada variasi,1,3000,3000,1,79938.45833333333,3,1,2.7525,1,2.181596068632614,0,0.0,1,1,1,1,0.0,0.0,0,5.0,20.0,0,242.39,25.0,2.0,20,2020,0,13.0,11.0,10.0,0.0,Kurang Optimal,True,0,2024,12,4,31,2,-0.6666666666666667,-0.5,0.5217391304347826,1.0,0.09523809523809523,5.0,3.0,1.0,0.3333333333333333,2.0,4666.666666666667,2.0,0.5,False,False,False,True,3.0,6000.0,2.0,0.05714285714285714,2.0,5000.0,1.0,2.0,1.0,2000.0,1.0,0.09523809523809523,-2.4492935982947064e-16,1.0,3.0,5.0,2024-12
2024-03,Kursi Goyang Bayi 10in1 Merk Sugar Baby - Motif Dear Bear,1,384000,384000,4,32054.74166666667,157,63,4.4775,1,36.259452969775914,0,0.0,4,3,1,9,2.0833333333333335,0.0,7989,0.0,18.0,0,378.011,18.0,384.0,3000,3000,0,69.0,1.0,0.0,0.0,Optimal,True,1,2024,3,1,31,1,0.0,0.0,1.0,1.0,2.0,0.0,157.0,63.0,0.4012738853503185,1.0,384000.0,157.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,157.0,0.0,2024-03
2024-10,Kursi Goyang Bayi 10in1 Merk Sugar Baby - Motif Lovely Day,1,384000,384000,2,93430.91833333333,88,26,9.75,1,10.166802081548614,0,0.0,2,3,1,6,0.0,19.2,0,0.0,18.0,0,369.448,18.0,384.0,3000,3000,0,115.0,94.0,93.0,0.0,Overstock,False,2,2024,10,4,31,1,0.0,0.0,1.0,1.0,0.0106951871657754,93.0,88.0,26.0,0.29545454545454547,1.0,384000.0,88.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,88.0,2418.0,2024-10
2024-03,Kursi Goyang Bayi 10in1 Merk Sugar Baby - Motif Super Hero,1,384000,384000,5,32054.74166666667,158,63,4.4775,2,36.259452969775914,0,0.0,4,4,1,9,2.0833333333333335,0.0,0,0.0,20.0,0,388.84,20.0,384.0,3000,3000,0,70.0,1.0,0.0,0.0,Optimal,True,1,2024,3,1,31,1,0.0,0.0,1.0,1.0,2.0,0.0,158.0,63.0,0.3987341772151899,1.0,384000.0,158.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,158.0,0.0,2024-03
2023-08,Kursi Goyang Bayi 10in1 Merk Sugar Baby - Warna Krem,1,384000,384000,3,19994.833333333332,184,62,4.536666666666666,1,18.220484812759402,0,0.0,2,2,2,12,8.333333333333334,0.0,0,0.0,18.0,0,385.0,18.0,384.0,3000,3000,0,33.0,1.0,0.0,0.0,Optimal,True,1,2023,8,3,31,1,0.0,0.0,1.0,1.0,2.0,0.0,184.0,62.0,0.33695652173913043,1.0,384000.0,184.0,0.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,184.0,0.0,2023-08
2023-05,Kursi Goyang Bayi 10in1 Merk Sugar Baby - Warna Pink,1,415000,415000,3,49572.875,130,48,5.044999999999999,0,0.0,0,0.0,3,3,0,8,0.0,0.0,550,8.0,20.0,0,418.45,28.0,415.0,3000,3000,5,26.0,8.0,7.0,0.0,Kurang Optimal,True,0,2023,5,2,31,1,0.0,0.0,1.0,1.0,0.13333333333333333,7.0,130.0,48.0,0.36923076923076925,1.0,415000.0,130.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,130.0,336.0,2023-05
2024-04,Kursi Goyang Bayi 10in1 Merk Sugar Baby - Warna Pink,1,384000,384000,3,80241.0,97,30,7.059166666666667,1,23.183721486277605,0,0.0,3,1,2,6,8.333333333333334,0.0,550,8.0,20.0,0,418.45,28.0,415.0,3000,3000,5,26.0,20.0,19.0,0.0,Kurang Optimal,True,0,2024,4,2,30,1,0.0,-0.07469879518072287,1.0,1.0,0.05128205128205128,19.0,97.0,30.0,0.30927835051546393,1.0,399500.0,113.5,1.0,False,True,False,False,1.0,415000.0,130.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,97.0,570.0,2024-04
2023-11,Kursi Lipat Traveling Bayi Merk Sugar Baby  - Warna Biru,1,228000,228000,2,65147.0225,86,34,5.86,1,26.63548325073774,1,9.599277728675554,2,2,1,6,2.0833333333333335,0.0,0,0.0,16.0,0,229.242,16.0,228.0,2000,2000,0,45.0,8.0,7.0,0.0,Kurang Optimal,False,0,2023,11,4,30,1,0.0,0.0,1.0,1.0,0.13333333333333333,7.0,86.0,34.0,0.3953488372093023,1.0,228000.0,86.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,86.0,238.0,2023-11
2024-06,Kursi Lipat Traveling Bayi Merk Sugar Baby  - Warna Hijau,1,228000,228000,3,72437.5275,120,36,5.391666666666667,0,0.0,0,0.0,3,1,2,6,0.0,0.0,0,5.0,20.0,0,234.0,25.0,228.0,2000,2000,0,92.0,1.0,0.0,0.0,Optimal,True,1,2024,6,2,30,1,0.0,0.0,1.0,1.0,2.0,0.0,120.0,36.0,0.3,1.0,228000.0,120.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,120.0,0.0,2024-06
2024-10,Kursi Lipat Traveling Bayi Merk Sugar Baby  - Warna Pink,1,228000,228000,2,93430.91833333333,53,15,9.75,1,6.036538735919489,0,0.0,2,1,1,4,0.0,11.4,0,0.0,16.5,0,218.6,16.5,228.0,2000,2000,0,116.0,1.0,0.0,0.0,Optimal,False,1,2024,10,4,31,1,0.0,0.0,1.0,1.0,2.0,0.0,53.0,15.0,0.2830188679245283,1.0,228000.0,53.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,53.0,0.0,2024-10
2024-05,Kursi Makan 6in1 Merk Sugar Baby - Model K Chair Warna Beige,1,396000,396000,4,63301.069166666675,164,51,4.909166666666667,1,10.9660546875,0,0.0,3,3,1,10,2.7775,16.22,0,18.0,0.0,0,408.28,18.0,396.0,5000,5080,0,88.0,1.0,0.0,0.0,Optimal,True,1,2024,5,2,31,1,0.0,0.0,1.0,1.0,2.0,0.0,164.0,51.0,0.31097560975609756,1.0,396000.0,164.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,164.0,0.0,2024-05
2024-12,Kursi Makan Lipat Anak Merk Sugar Baby - Warna Biru Muda,1,259899,259899,3,79938.45833333333,280,74,2.7525,2,188.99821221384926,0,0.0,3,2,1,21,0.0,25.99,0,0.0,18.0,0,235.358,18.0,259.9,4000,4000,0,124.0,1.0,0.0,0.0,Optimal,True,1,2024,12,4,31,1,0.0,0.0,1.0,1.0,2.0,0.0,280.0,74.0,0.2642857142857143,1.0,259899.0,280.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,280.0,0.0,2024-12
2024-09,Kursi Makan Lipat Anak Merk Sugar Baby - Warna Biru Tua,1,254900,254900,1,74032.2775,61,18,6.925,0,0.0,0,0.260204264756868,1,1,1,4,0.0,12.745,0,8.0,20.0,0,252.155,28.0,254.9,4000,4000,0,104.0,16.0,15.0,0.0,Kurang Optimal,True,0,2024,9,3,30,1,0.0,0.0,1.0,1.0,0.06451612903225806,15.0,61.0,18.0,0.29508196721311475,1.0,254900.0,61.0,0.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,61.0,270.0,2024-09
2024-10,Kursi Makan Lipat Anak Merk Sugar Baby - Warna Krem,1,254900,254900,2,93430.91833333333,59,17,9.75,1,6.74874440256964,0,0.0,2,2,1,4,0.0,7.647,0,0.0,18.0,0,249.253,18.0,254.9,4000,4000,0,117.0,1.0,0.0,0.0,Optimal,False,1,2024,10,4,31,1,0.0,0.0,1.0,1.0,2.0,0.0,59.0,17.0,0.288135593220339,1.0,254900.0,59.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,59.0,0.0,2024-10
2024-05,Kursi Makan Lipat Anak Merk Sugar Baby - Warna Pink,1,250000,250000,2,63301.069166666675,103,31,4.909166666666667,1,6.923014322916667,0,0.0,2,2,1,7,2.7775,5.0,20777,28.0,20.0,0,253.223,48.0,250.0,4000,4000,0,89.0,16.0,15.0,0.0,Kurang Optimal,True,0,2024,5,2,31,1,0.0,0.0,1.0,1.0,0.06451612903225806,15.0,103.0,31.0,0.30097087378640774,1.0,250000.0,103.0,0.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,103.0,465.0,2024-05
2024-10,Kursi Makan Lipat Anak Merk Sugar Baby - Warna Pink,1,259899,259899,2,93430.91833333333,60,17,9.75,1,6.881098161959383,0,0.0,2,2,1,4,0.0,5.0,20777,28.0,20.0,0,253.223,48.0,250.0,4000,4000,0,89.0,1.0,0.0,0.0,Optimal,False,1,2024,10,4,31,1,0.0,0.039595999999999965,1.0,1.0,2.0,0.0,60.0,17.0,0.2833333333333333,1.0,254949.5,81.5,1.0,False,False,False,True,1.0,250000.0,103.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,60.0,0.0,2024-10
2024-11,Kursi Mandi Bayi Lipat Merk Sugar Baby - Warna Peach,1,147500,147500,1,66266.86083333334,57,19,3.2074999999999996,1,12.133892532647858,0,0.0,1,1,1,4,8.333333333333334,7.375,0,0.0,18.0,0,142.125,18.0,147.5,2000,2000,0,121.0,1.0,0.0,0.0,Optimal,False,1,2024,11,4,30,1,0.0,0.0,1.0,1.0,2.0,0.0,57.0,19.0,0.3333333333333333,1.0,147500.0,57.0,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,57.0,0.0,2024-11
2024-02,Kursi Mandi Bayi Lipat Merk Sugar Baby - Warna Pink,1,147500,147500,1,76936.18333333333,58,21,6.9575,1,13.596115418495847,0,0.0,1,1,1,3,0.0,2.95,0,14.0,20.0,0,161.136,34.0,147.5,2000,2000,0,59.0,92.0,91.0,0.0,Overstock,True,2,2024,2,1,29,1,0.0,0.0,1.0,1.0,0.01092896174863388,91.0,58.0,21.0,0.3620689655172414,1.0,147500.0,58.0,0.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,58.0,1911.0,2024-02
2024-08,Kursi Mandi Bayi Lipat Merk Sugar Baby - Warna Pink,1,147500,147500,1,78430.4375,52,14,8.850833333333336,0,0.0,0,0.0,1,1,1,3,0.0,2.95,0,14.0,20.0,0,161.136,34.0,147.5,2000,2000,0,59.0,97.0,96.0,0.0,Overstock,True,2,2024,8,3,31,1,0.0,0.0,1.0,1.0,0.010362694300518135,96.0,52.0,14.0,0.2692307692307692,1.0,147500.0,55.0,1.0,False,False,True,False,1.0,147500.0,58.0,0.01092896174863388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,52.0,1344.0,2024-08
